date,open,high,low,close
2017-07-20 07-AM,2318.55,2323.39,2302.05,2315.7
2017-07-20 08-AM,2315.7,2329.48,2309.12,2329.48
2017-07-20 09-AM,2329.48,2329.81,2311.69,2322.62
2017-07-20 10-AM,2322.62,2339.39,2322.2,2332.79
2017-07-20 11-AM,2332.79,2469,2332.25,2462.41
2017-07-20 12-PM,2462.41,2557.67,2427.54,2511.24
2017-07-20 01-PM,2511.24,2615,2502.25,2607.66
2017-07-20 02-PM,2607.66,2626.03,2552.79,2573.5
2017-07-20 03-PM,2573.5,2661.24,2573.5,2622
2017-07-20 04-PM,2622,2682,2584.25,2588.14
2017-07-20 05-PM,2588.14,2637.99,2584.11,2600.08
2017-07-20 06-PM,2600.08,2649.98,2565,2649.59
2017-07-20 07-PM,2649.59,2682.5,2628.08,2651.94
2017-07-20 08-PM,2651.94,2729.99,2650.4,2729.99
2017-07-20 09-PM,2729.99,2769,2700.73,2740
2017-07-20 10-PM,2740,2847.84,2739.99,2846
2017-07-20 11-PM,2846,2957,2741.01,2873.48
2017-07-21 12-AM,2873.48,2880,2681,2746
2017-07-21 01-AM,2746,2811.94,2743.09,2798.81
2017-07-21 02-AM,2798.81,2800,2700,2715.03
2017-07-21 03-AM,2715.03,2724.69,2653.2,2721.54
2017-07-21 04-AM,2721.54,2770,2678.42,2759.34
2017-07-21 05-AM,2759.34,2797,2732.21,2787.91
2017-07-21 06-AM,2787.91,2794.83,2745.5,2766.66
2017-07-21 07-AM,2766.66,2773.01,2726.85,2773.01
2017-07-21 08-AM,2773.01,2773.01,2700.49,2705.31
2017-07-21 09-AM,2705.31,2758.98,2703.86,2735.5
2017-07-21 10-AM,2735.5,2735.5,2690.06,2690.77
2017-07-21 11-AM,2690.77,2764.9,2690.05,2764.81
2017-07-21 12-PM,2764.81,2798,2752.63,2797.87
2017-07-21 01-PM,2797.87,2798,2752.55,2763.04
2017-07-21 02-PM,2763.04,2770,2735,2746.63
2017-07-21 03-PM,2746.63,2753,2714,2719.52
2017-07-21 04-PM,2719.52,2743.23,2708.01,2727
2017-07-21 05-PM,2727,2727.02,2665.04,2677.89
2017-07-21 06-PM,2677.89,2712.06,2632.37,2633.2
2017-07-21 07-PM,2633.2,2651.71,2612.1,2626.47
2017-07-21 08-PM,2626.47,2649,2608.27,2632.94
2017-07-21 09-PM,2632.94,2646.27,2617,2632.9
2017-07-21 10-PM,2632.9,2694.25,2622.33,2692.92
2017-07-21 11-PM,2692.92,2699.69,2650.63,2657.45
2017-07-22 12-AM,2657.45,2694.88,2646.95,2673.15
2017-07-22 01-AM,2673.15,2719.12,2671.59,2702.09
2017-07-22 02-AM,2702.09,2741.08,2690.97,2732.6
2017-07-22 03-AM,2732.6,2734.03,2709.5,2714.9
2017-07-22 04-AM,2714.9,2719.14,2698.01,2707.07
2017-07-22 05-AM,2707.07,2743.5,2707.05,2741.47
2017-07-22 06-AM,2741.47,2757.15,2736.52,2752.15
2017-07-22 07-AM,2752.15,2765.94,2739.92,2760.69
2017-07-22 08-AM,2760.69,2797.52,2760.69,2789.48
2017-07-22 09-AM,2789.48,2809.98,2789,2804
2017-07-22 10-AM,2804,2865,2795,2840
2017-07-22 11-AM,2840,2869.88,2802.16,2811.98
2017-07-22 12-PM,2811.98,2824.95,2790,2809
2017-07-22 01-PM,2809,2809.02,2740,2745.99
2017-07-22 02-PM,2745.99,2780.49,2745.99,2769.99
2017-07-22 03-PM,2769.99,2800,2758.14,2789.8
2017-07-22 04-PM,2789.8,2834.8,2789.8,2825.01
2017-07-22 05-PM,2825.01,2841.73,2804.11,2839.58
2017-07-22 06-PM,2839.58,2839.59,2792.2,2792.2
2017-07-22 07-PM,2792.2,2818.82,2785,2815.6
2017-07-22 08-PM,2815.6,2820.47,2788.47,2801.99
2017-07-22 09-PM,2801.99,2826.5,2801.99,2821
2017-07-22 10-PM,2821,2832,2813.13,2824.4
2017-07-22 11-PM,2824.4,2830.75,2805.59,2825.27
2017-07-23 12-AM,2825.27,2848,2817.9,2846.91
2017-07-23 01-AM,2846.91,2847.99,2826.5,2836.42
2017-07-23 02-AM,2836.42,2836.42,2805,2808.12
2017-07-23 03-AM,2808.12,2835,2808.12,2820.86
2017-07-23 04-AM,2820.86,2832.91,2750,2810.59
2017-07-23 05-AM,2810.59,2825,2780,2790.99
2017-07-23 06-AM,2790.99,2805.97,2782,2783.08
2017-07-23 07-AM,2783.08,2783.52,2746,2746
2017-07-23 08-AM,2746,2765.67,2736,2746.53
2017-07-23 09-AM,2746.53,2781,2745.65,2761.79
2017-07-23 10-AM,2761.79,2761.79,2715.17,2732.01
2017-07-23 11-AM,2732.01,2738.48,2692.29,2708.09
2017-07-23 12-PM,2708.09,2744.78,2691,2742.7
2017-07-23 01-PM,2742.7,2758.47,2741.22,2755.99
2017-07-23 02-PM,2755.99,2816.33,2753.73,2790.5
2017-07-23 03-PM,2790.5,2800,2776,2789.37
2017-07-23 04-PM,2789.37,2796.57,2765.05,2781.94
2017-07-23 05-PM,2781.94,2805,2770.5,2779.95
2017-07-23 06-PM,2779.95,2794.47,2770,2783.13
2017-07-23 07-PM,2783.13,2788.49,2778.87,2783.6
2017-07-23 08-PM,2783.6,2805.99,2775.7,2790.8
2017-07-23 09-PM,2790.8,2791.97,2775,2777
2017-07-23 10-PM,2777,2777,2720,2726.24
2017-07-23 11-PM,2726.24,2762.92,2726.22,2754.28
2017-07-24 12-AM,2754.28,2765,2730,2765
2017-07-24 01-AM,2765,2774.57,2761.5,2767.05
2017-07-24 02-AM,2767.05,2776,2764.14,2776
2017-07-24 03-AM,2776,2776,2751.74,2763.86
2017-07-24 04-AM,2763.86,2765.01,2756.41,2763.02
2017-07-24 05-AM,2763.02,2763.02,2726.8,2729.01
2017-07-24 06-AM,2729.01,2754.13,2727.04,2732.24
2017-07-24 07-AM,2732.24,2759.82,2728.83,2748.01
2017-07-24 08-AM,2748.01,2759.99,2732.75,2758.95
2017-07-24 09-AM,2758.95,2772.99,2758.94,2764.95
2017-07-24 10-AM,2764.95,2770.45,2756.96,2764.96
2017-07-24 11-AM,2764.96,2779,2761.54,2765
2017-07-24 12-PM,2765,2770,2745.5,2766.57
2017-07-24 01-PM,2766.57,2794.95,2760.1,2790.61
2017-07-24 02-PM,2790.61,2799.2,2768.73,2781.88
2017-07-24 03-PM,2781.88,2786,2760.07,2762
2017-07-24 04-PM,2762,2769,2757.41,2760
2017-07-24 05-PM,2760,2760,2729.02,2729.51
2017-07-24 06-PM,2729.51,2744,2728.01,2739.86
2017-07-24 07-PM,2739.86,2774.69,2729.35,2774.62
2017-07-24 08-PM,2774.62,2774.68,2760,2760
2017-07-24 09-PM,2760,2760.01,2748.91,2750.96
2017-07-24 10-PM,2750.96,2762.97,2747.13,2760.68
2017-07-24 11-PM,2760.68,2763,2755.01,2762.26
2017-07-25 12-AM,2762.26,2782.44,2761.64,2771.63
2017-07-25 01-AM,2771.63,2774.98,2751.96,2757.74
2017-07-25 02-AM,2757.74,2765,2752.3,2755.87
2017-07-25 03-AM,2755.87,2756.2,2748,2748.83
2017-07-25 04-AM,2748.83,2767,2748.83,2762.01
2017-07-25 05-AM,2762.01,2769.98,2759.76,2765.08
2017-07-25 06-AM,2765.08,2773.96,2650,2688.57
2017-07-25 07-AM,2688.57,2690,2630,2668.13
2017-07-25 08-AM,2668.13,2705,2651.22,2689.97
2017-07-25 09-AM,2689.97,2700.65,2654.68,2659.9
2017-07-25 10-AM,2659.9,2684.01,2588.04,2598.42
2017-07-25 11-AM,2598.42,2599.78,2550.25,2567.11
2017-07-25 12-PM,2567.11,2598,2521,2532
2017-07-25 01-PM,2532,2569.98,2516,2562.02
2017-07-25 02-PM,2562.02,2598,2551.06,2570.01
2017-07-25 03-PM,2570.01,2590,2568.75,2576.01
2017-07-25 04-PM,2576.01,2582.68,2526.88,2542.98
2017-07-25 05-PM,2542.98,2561.39,2520.01,2555.05
2017-07-25 06-PM,2555.05,2555.05,2500,2500.01
2017-07-25 07-PM,2500.01,2500.01,2449.69,2477.54
2017-07-25 08-PM,2477.54,2491.68,2450,2462
2017-07-25 09-PM,2462,2577,2462,2568.24
2017-07-25 10-PM,2568.24,2568.24,2526.98,2543.31
2017-07-25 11-PM,2543.31,2567,2540.83,2564
2017-07-26 12-AM,2564,2614,2564,2587.28
2017-07-26 01-AM,2587.28,2587.97,2565,2569.4
2017-07-26 02-AM,2569.4,2569.4,2489.26,2512.19
2017-07-26 03-AM,2512.19,2530,2474.2,2514.66
2017-07-26 04-AM,2514.66,2537.29,2508.14,2510.01
2017-07-26 05-AM,2510.01,2512.04,2450,2480.03
2017-07-26 06-AM,2480.03,2480.03,2441.21,2452.47
2017-07-26 07-AM,2452.47,2493.5,2452.47,2484
2017-07-26 08-AM,2484,2529,2476.48,2516
2017-07-26 09-AM,2516,2518.37,2475.12,2502.21
2017-07-26 10-AM,2502.21,2522.99,2496,2518.85
2017-07-26 11-AM,2518.85,2551.47,2501.67,2536.26
2017-07-26 12-PM,2536.26,2551.99,2523.95,2525
2017-07-26 01-PM,2525,2526.32,2465,2475.01
2017-07-26 02-PM,2475.01,2500.47,2461.05,2489.69
2017-07-26 03-PM,2489.69,2489.69,2404.58,2429.99
2017-07-26 04-PM,2429.99,2447.55,2403,2432.21
2017-07-26 05-PM,2432.21,2481.58,2430,2470.37
2017-07-26 06-PM,2470.37,2494.19,2470,2474.01
2017-07-26 07-PM,2474.01,2484.8,2465.83,2478
2017-07-26 08-PM,2478,2497.97,2472.48,2497.94
2017-07-26 09-PM,2497.94,2505,2449.02,2453.49
2017-07-26 10-PM,2453.49,2499.99,2446.85,2499.99
2017-07-26 11-PM,2499.99,2535.75,2499.05,2525.99
2017-07-27 12-AM,2525.99,2541.2,2514.1,2531.79
2017-07-27 01-AM,2531.79,2554.46,2531.78,2546.69
2017-07-27 02-AM,2546.69,2547.54,2521.29,2536.14
2017-07-27 03-AM,2536.14,2553.2,2520,2548
2017-07-27 04-AM,2548,2583,2547.99,2564.82
2017-07-27 05-AM,2564.82,2567.11,2543.79,2564
2017-07-27 06-AM,2564,2564,2560,2561.19
2017-07-27 07-AM,2561.19,2561.19,2535.59,2541.2
2017-07-27 08-AM,2541.2,2552.2,2536.21,2552.11
2017-07-27 09-AM,2552.11,2570.2,2550,2570.2
2017-07-27 10-AM,2570.2,2600,2565.58,2588.91
2017-07-27 11-AM,2588.91,2588.91,2569.9,2574.02
2017-07-27 12-PM,2574.02,2578,2558.36,2565.61
2017-07-27 01-PM,2565.61,2576.19,2560.25,2571.61
2017-07-27 02-PM,2571.61,2573.33,2545.16,2545.18
2017-07-27 03-PM,2545.18,2559.98,2528.77,2536
2017-07-27 04-PM,2536,2569.7,2526.82,2560
2017-07-27 05-PM,2560,2578,2556.55,2577.99
2017-07-27 06-PM,2577.99,2578.99,2561.94,2569.51
2017-07-27 07-PM,2569.51,2571,2553.33,2569.21
2017-07-27 08-PM,2569.21,2585,2552.22,2584.99
2017-07-27 09-PM,2584.99,2655.2,2584.99,2646.73
2017-07-27 10-PM,2646.73,2682.92,2634.6,2680.18
2017-07-27 11-PM,2680.18,2686.2,2650.75,2664.99
2017-07-28 12-AM,2664.99,2737.28,2664.99,2719.01
2017-07-28 01-AM,2719.01,2719.01,2690,2700.27
2017-07-28 02-AM,2700.27,2702.15,2670,2677.82
2017-07-28 03-AM,2677.82,2683.19,2658.52,2677.46
2017-07-28 04-AM,2677.46,2678.76,2655.55,2656.98
2017-07-28 05-AM,2656.98,2683.38,2656.87,2679.99
2017-07-28 06-AM,2679.99,2693.05,2679.99,2682.99
2017-07-28 07-AM,2682.99,2734.32,2675,2734.32
2017-07-28 08-AM,2734.32,2777,2722.33,2760.08
2017-07-28 09-AM,2760.08,2767.89,2741.2,2763.76
2017-07-28 10-AM,2763.76,2764.89,2731,2755.18
2017-07-28 11-AM,2755.18,2825.11,2751.01,2817.78
2017-07-28 12-PM,2817.78,2817.8,2772.44,2788.47
2017-07-28 01-PM,2788.47,2800,2752.2,2763.19
2017-07-28 02-PM,2763.19,2781.99,2763,2768.31
2017-07-28 03-PM,2768.31,2770.17,2711.79,2744
2017-07-28 04-PM,2744,2780.98,2729.4,2759.53
2017-07-28 05-PM,2759.53,2779.84,2741.8,2764.17
2017-07-28 06-PM,2764.17,2765.71,2752,2759.99
2017-07-28 07-PM,2759.99,2767.91,2730.01,2744.17
2017-07-28 08-PM,2744.17,2749.94,2725.75,2749.93
2017-07-28 09-PM,2749.93,2775.96,2743.6,2774.99
2017-07-28 10-PM,2774.99,2803,2770.28,2783.64
2017-07-28 11-PM,2783.64,2798,2777.37,2786.07
2017-07-29 12-AM,2786.07,2790.99,2776,2780.21
2017-07-29 01-AM,2780.21,2780.21,2747.69,2749.2
2017-07-29 02-AM,2749.2,2749.23,2712,2729.02
2017-07-29 03-AM,2729.02,2740.99,2680,2682.99
2017-07-29 04-AM,2682.99,2709,2656,2698.46
2017-07-29 05-AM,2698.46,2730,2698,2726.99
2017-07-29 06-AM,2726.99,2750,2715.36,2740.61
2017-07-29 07-AM,2740.61,2743.75,2723,2734.25
2017-07-29 08-AM,2734.25,2744.28,2723,2744.28
2017-07-29 09-AM,2744.28,2760.67,2728.1,2728.12
2017-07-29 10-AM,2728.12,2735.84,2688,2708.78
2017-07-29 11-AM,2708.78,2709.18,2679,2679.01
2017-07-29 12-PM,2679.01,2706.69,2675.01,2705.05
2017-07-29 01-PM,2705.05,2709.14,2680.67,2690.4
2017-07-29 02-PM,2690.4,2694.41,2682.82,2686.07
2017-07-29 03-PM,2686.07,2723.95,2683.87,2707.69
2017-07-29 04-PM,2707.69,2708.23,2697.99,2699.25
2017-07-29 05-PM,2699.25,2744,2697.99,2718.4
2017-07-29 06-PM,2718.4,2745.94,2718.4,2745.94
2017-07-29 07-PM,2745.94,2753.93,2728.59,2740.51
2017-07-29 08-PM,2740.51,2741.62,2711.22,2728.16
2017-07-29 09-PM,2728.16,2733.76,2711.24,2718.33
2017-07-29 10-PM,2718.33,2718.33,2689.05,2699.6
2017-07-29 11-PM,2699.6,2719.38,2699.6,2700.21
2017-07-30 12-AM,2700.21,2729.75,2692.22,2700.01
2017-07-30 01-AM,2700.01,2716.98,2700,2708.56
2017-07-30 02-AM,2708.56,2711.76,2697.16,2700.8
2017-07-30 03-AM,2700.8,2710.17,2689.39,2704.94
2017-07-30 04-AM,2704.94,2708.19,2697.81,2707.98
2017-07-30 05-AM,2707.98,2713.19,2500,2628.82
2017-07-30 06-AM,2628.82,2642.15,2569.81,2625.66
2017-07-30 07-AM,2625.66,2644.49,2620.65,2639.88
2017-07-30 08-AM,2639.88,2640,2623.62,2639.17
2017-07-30 09-AM,2639.17,2659.2,2639.17,2642.81
2017-07-30 10-AM,2642.81,2653,2631,2631.01
2017-07-30 11-AM,2631.01,2668.24,2631,2667.25
2017-07-30 12-PM,2667.25,2680,2662.23,2673.37
2017-07-30 01-PM,2673.37,2673.51,2660,2670.14
2017-07-30 02-PM,2670.14,2716,2670,2710
2017-07-30 03-PM,2710,2730,2709.99,2729.01
2017-07-30 04-PM,2729.01,2729.01,2700,2702.71
2017-07-30 05-PM,2702.71,2713.86,2700.07,2706.07
2017-07-30 06-PM,2706.07,2739.98,2706,2739.05
2017-07-30 07-PM,2739.05,2739.07,2712.54,2713.89
2017-07-30 08-PM,2713.89,2721.65,2713.6,2717.4
2017-07-30 09-PM,2717.4,2729.2,2716.2,2726.36
2017-07-30 10-PM,2726.36,2730,2718.01,2724.19
2017-07-30 11-PM,2724.19,2725,2718,2723.99
2017-07-31 12-AM,2723.99,2733.24,2700,2705.1
2017-07-31 01-AM,2705.1,2709.09,2700,2701.18
2017-07-31 02-AM,2701.18,2718.9,2700.02,2716.93
2017-07-31 03-AM,2716.93,2721.9,2715,2720.69
2017-07-31 04-AM,2720.69,2720.69,2710,2714.04
2017-07-31 05-AM,2714.04,2728,2710.61,2727.26
2017-07-31 06-AM,2727.26,2740.01,2716.64,2731.55
2017-07-31 07-AM,2731.55,2749,2728.2,2732
2017-07-31 08-AM,2732,2750,2731.21,2750
2017-07-31 09-AM,2750,2750,2712.78,2726.06
2017-07-31 10-AM,2726.06,2754.35,2724.06,2754.35
2017-07-31 11-AM,2754.35,2781,2753.27,2781
2017-07-31 12-PM,2781,2800,2780.99,2800
2017-07-31 01-PM,2800,2800,2783,2783.38
2017-07-31 02-PM,2783.38,2787.02,2756.24,2765.6
2017-07-31 03-PM,2765.6,2777.75,2747.51,2773.44
2017-07-31 04-PM,2773.44,2794,2765.96,2789.77
2017-07-31 05-PM,2789.77,2794.17,2770.96,2778.19
2017-07-31 06-PM,2778.19,2799.99,2773.15,2799.25
2017-07-31 07-PM,2799.25,2850,2791,2845
2017-07-31 08-PM,2845,2887.74,2841.57,2887.74
2017-07-31 09-PM,2887.74,2900,2840,2866.25
2017-07-31 10-PM,2866.25,2871.99,2841,2854.75
2017-07-31 11-PM,2854.75,2867.68,2837.73,2856.88
2017-08-01 12-AM,2856.88,2858.14,2816.01,2819.56
2017-08-01 01-AM,2819.56,2856.69,2819.17,2848.94
2017-08-01 02-AM,2848.94,2849,2837.75,2849
2017-08-01 03-AM,2849,2863.89,2831.82,2862.91
2017-08-01 04-AM,2862.91,2889.61,2827.86,2885
2017-08-01 05-AM,2885,2925,2869.64,2902.1
2017-08-01 06-AM,2902.1,2912.12,2860.86,2871.46
2017-08-01 07-AM,2871.46,2879.75,2775,2776
2017-08-01 08-AM,2776,2825,2689.8,2710.21
2017-08-01 09-AM,2710.21,2783.15,2688.85,2740
2017-08-01 10-AM,2740,2778.97,2738.6,2778.47
2017-08-01 11-AM,2778.47,2825,2775,2824.16
2017-08-01 12-PM,2824.16,2832,2703.89,2789.6
2017-08-01 01-PM,2789.6,2790.42,2676.01,2729.36
2017-08-01 02-PM,2729.36,2782.09,2727.65,2774.15
2017-08-01 03-PM,2774.15,2774.15,2745.22,2759.62
2017-08-01 04-PM,2759.62,2782.99,2740.1,2782.01
2017-08-01 05-PM,2782.01,2790.81,2766,2768.27
2017-08-01 06-PM,2768.27,2797.53,2750,2777.05
2017-08-01 07-PM,2777.05,2782.25,2750,2780.66
2017-08-01 08-PM,2780.66,2780.66,2747.2,2747.2
2017-08-01 09-PM,2747.2,2750,2725,2725.99
2017-08-01 10-PM,2725.99,2734.19,2707.23,2707.24
2017-08-01 11-PM,2707.24,2738.02,2704.37,2732.59
2017-08-02 12-AM,2732.59,2734.49,2700,2701.01
2017-08-02 01-AM,2701.01,2722.97,2700,2722.96
2017-08-02 02-AM,2722.96,2754,2719.2,2742.26
2017-08-02 03-AM,2742.26,2744,2723.12,2734.2
2017-08-02 04-AM,2734.2,2745.14,2731.24,2741.96
2017-08-02 05-AM,2741.96,2757.52,2737.23,2741
2017-08-02 06-AM,2741,2745.16,2732.5,2732.61
2017-08-02 07-AM,2732.61,2736,2718.21,2718.21
2017-08-02 08-AM,2718.21,2721,2710.84,2718.44
2017-08-02 09-AM,2718.44,2738.99,2710.1,2735.21
2017-08-02 10-AM,2735.21,2735.21,2712.44,2720
2017-08-02 11-AM,2720,2758.06,2719.99,2753.2
2017-08-02 12-PM,2753.2,2756.19,2727.37,2737.21
2017-08-02 01-PM,2737.21,2737.21,2665.89,2675
2017-08-02 02-PM,2675,2700,2675,2692.06
2017-08-02 03-PM,2692.06,2702.48,2686.86,2699.08
2017-08-02 04-PM,2699.08,2709.99,2695.2,2704
2017-08-02 05-PM,2704,2715,2701.11,2705.97
2017-08-02 06-PM,2705.97,2712,2703.32,2709.3
2017-08-02 07-PM,2709.3,2713.6,2700,2700
2017-08-02 08-PM,2700,2700,2683.2,2689.51
2017-08-02 09-PM,2689.51,2689.51,2650,2664.24
2017-08-02 10-PM,2664.24,2699.9,2658.06,2692.71
2017-08-02 11-PM,2692.71,2699.9,2679.01,2699.9
2017-08-03 12-AM,2699.9,2717.93,2699.89,2717
2017-08-03 01-AM,2717,2717,2700.93,2716.29
2017-08-03 02-AM,2716.29,2716.3,2705.54,2711.6
2017-08-03 03-AM,2711.6,2720,2711.6,2720
2017-08-03 04-AM,2720,2720.1,2714.72,2714.88
2017-08-03 05-AM,2714.88,2716.71,2708.4,2716.71
2017-08-03 06-AM,2716.71,2719.81,2709.49,2712.28
2017-08-03 07-AM,2712.28,2719.93,2712.28,2718.99
2017-08-03 08-AM,2718.99,2719.93,2714.2,2719.93
2017-08-03 09-AM,2719.93,2744,2719.92,2743.99
2017-08-03 10-AM,2743.99,2743.99,2737.51,2739.01
2017-08-03 11-AM,2739.01,2740.11,2732.94,2735.76
2017-08-03 12-PM,2735.76,2735.76,2720.2,2732.26
2017-08-03 01-PM,2732.26,2740.95,2730.79,2734.64
2017-08-03 02-PM,2734.64,2735.71,2729.4,2735
2017-08-03 03-PM,2735,2756.93,2734.99,2756.93
2017-08-03 04-PM,2756.93,2761.93,2752.64,2760.04
2017-08-03 05-PM,2760.04,2764.36,2751,2751.96
2017-08-03 06-PM,2751.96,2769.93,2751.71,2769.93
2017-08-03 07-PM,2769.93,2795.15,2769.92,2789.99
2017-08-03 08-PM,2789.99,2799,2777.06,2780
2017-08-03 09-PM,2780,2789.28,2777.5,2779.99
2017-08-03 10-PM,2779.99,2793.02,2779.98,2793.02
2017-08-03 11-PM,2793.02,2798.92,2784.1,2787.02
2017-08-04 12-AM,2787.02,2790.99,2787,2789.02
2017-08-04 01-AM,2789.02,2789.16,2775.01,2779
2017-08-04 02-AM,2779,2789.96,2775,2775
2017-08-04 03-AM,2775,2786.55,2775,2781.2
2017-08-04 04-AM,2781.2,2786,2768.75,2771.86
2017-08-04 05-AM,2771.86,2782.99,2760,2782.99
2017-08-04 06-AM,2782.99,2785,2779.06,2780.21
2017-08-04 07-AM,2780.21,2805,2779.5,2805
2017-08-04 08-AM,2805,2839.95,2798.54,2839.36
2017-08-04 09-AM,2839.36,2851.55,2833.21,2844.83
2017-08-04 10-AM,2844.83,2847.87,2830.51,2847.02
2017-08-04 11-AM,2847.02,2869.87,2839.5,2839.5
2017-08-04 12-PM,2839.5,2849.82,2838.7,2842
2017-08-04 01-PM,2842,2853.99,2842,2848.27
2017-08-04 02-PM,2848.27,2863,2848,2863
2017-08-04 03-PM,2863,2877.79,2862.96,2863.6
2017-08-04 04-PM,2863.6,2873.22,2848,2848
2017-08-04 05-PM,2848,2857,2839.39,2852.98
2017-08-04 06-PM,2852.98,2854,2833.96,2835.76
2017-08-04 07-PM,2835.76,2841.54,2826.11,2826.65
2017-08-04 08-PM,2826.65,2834.67,2826.65,2832
2017-08-04 09-PM,2832,2840,2827,2839
2017-08-04 10-PM,2839,2861.69,2838.99,2861.69
2017-08-04 11-PM,2861.69,2868.11,2850,2857.34
2017-08-05 12-AM,2857.34,2868.12,2857.34,2863.19
2017-08-05 01-AM,2863.19,2883.54,2863.19,2873.15
2017-08-05 02-AM,2873.15,2945.22,2871.8,2945.22
2017-08-05 03-AM,2945.22,3195,2945.01,3095.3
2017-08-05 04-AM,3095.3,3179.79,3050.01,3117.77
2017-08-05 05-AM,3117.77,3131.31,3075,3090.87
2017-08-05 06-AM,3090.87,3162.17,3090.17,3160
2017-08-05 07-AM,3160,3160.01,3090,3099.16
2017-08-05 08-AM,3099.16,3160.47,3095.55,3142.73
2017-08-05 09-AM,3142.73,3200,3135.36,3153.42
2017-08-05 10-AM,3153.42,3193.03,3147,3163.84
2017-08-05 11-AM,3163.84,3165.59,3115.66,3125.01
2017-08-05 12-PM,3125.01,3149.94,3119,3141.93
2017-08-05 01-PM,3141.93,3169.96,3141.93,3162.11
2017-08-05 02-PM,3162.11,3221.86,3157.88,3221.3
2017-08-05 03-PM,3221.3,3221.3,3168.56,3191
2017-08-05 04-PM,3191,3278.69,3191,3278.68
2017-08-05 05-PM,3278.68,3335,3257.76,3300.05
2017-08-05 06-PM,3300.05,3321.19,3243.08,3281.28
2017-08-05 07-PM,3281.28,3290.51,3240.01,3254.18
2017-08-05 08-PM,3254.18,3276.91,3215,3231.41
2017-08-05 09-PM,3231.41,3231.41,3155,3215.97
2017-08-05 10-PM,3215.97,3230,3211.02,3214.66
2017-08-05 11-PM,3214.66,3243.69,3200,3243.49
2017-08-06 12-AM,3243.49,3275,3232.07,3240.31
2017-08-06 01-AM,3240.31,3270,3229.76,3229.77
2017-08-06 02-AM,3229.77,3252.36,3195.79,3203.31
2017-08-06 03-AM,3203.31,3204,3170,3199.62
2017-08-06 04-AM,3199.62,3209.55,3185,3194.73
2017-08-06 05-AM,3194.73,3197.49,3175,3189.01
2017-08-06 06-AM,3189.01,3209.13,3189.01,3208.25
2017-08-06 07-AM,3208.25,3208.25,3150,3169.48
2017-08-06 08-AM,3169.48,3175.03,3150.01,3169.43
2017-08-06 09-AM,3169.43,3196.69,3167.51,3172.38
2017-08-06 10-AM,3172.38,3180,3151.09,3170.01
2017-08-06 11-AM,3170.01,3186.5,3151.6,3155
2017-08-06 12-PM,3155,3194.66,3155,3186.47
2017-08-06 01-PM,3186.47,3191.83,3165.43,3174.52
2017-08-06 02-PM,3174.52,3225,3170,3218.08
2017-08-06 03-PM,3218.08,3228.2,3207.62,3222
2017-08-06 04-PM,3222,3270,3220,3250
2017-08-06 05-PM,3250,3270.1,3246.64,3260
2017-08-06 06-PM,3260,3266.99,3250,3250.43
2017-08-06 07-PM,3250.43,3269,3250,3256.36
2017-08-06 08-PM,3256.36,3278.42,3256.36,3264.54
2017-08-06 09-PM,3264.54,3264.54,3236,3259.99
2017-08-06 10-PM,3259.99,3265,3249.25,3251.3
2017-08-06 11-PM,3251.3,3251.3,3203.52,3222.22
2017-08-07 12-AM,3222.22,3235.57,3210,3210.01
2017-08-07 01-AM,3210.01,3220.37,3190,3201.2
2017-08-07 02-AM,3201.2,3224.26,3196.81,3218.51
2017-08-07 03-AM,3218.51,3234.03,3217.77,3234.03
2017-08-07 04-AM,3234.03,3234.03,3214.37,3218.32
2017-08-07 05-AM,3218.32,3238.27,3217,3238.05
2017-08-07 06-AM,3238.05,3242.22,3230.42,3235
2017-08-07 07-AM,3235,3240,3224.53,3232.32
2017-08-07 08-AM,3232.32,3257.99,3229.6,3257.17
2017-08-07 09-AM,3257.17,3274.96,3249.78,3268.75
2017-08-07 10-AM,3268.75,3274.96,3263.53,3270
2017-08-07 11-AM,3270,3350,3270,3341.41
2017-08-07 12-PM,3341.41,3416,3341.41,3409.61
2017-08-07 01-PM,3409.61,3410.88,3366.92,3398.01
2017-08-07 02-PM,3398.01,3400.51,3353.54,3391.63
2017-08-07 03-PM,3391.63,3391.85,3372.57,3383.96
2017-08-07 04-PM,3383.96,3388,3355,3380
2017-08-07 05-PM,3380,3380,3353,3353.11
2017-08-07 06-PM,3353.11,3361.99,3328,3331.32
2017-08-07 07-PM,3331.32,3359.69,3331.32,3353.12
2017-08-07 08-PM,3353.12,3358.5,3339.53,3340
2017-08-07 09-PM,3340,3371.07,3340,3371.06
2017-08-07 10-PM,3371.06,3395.66,3362.65,3395.66
2017-08-07 11-PM,3395.66,3409.15,3382,3398.23
2017-08-08 12-AM,3398.23,3398.23,3366,3369.7
2017-08-08 01-AM,3369.7,3390.54,3369.7,3390.54
2017-08-08 02-AM,3390.54,3420,3390.53,3419.99
2017-08-08 03-AM,3419.99,3455.18,3419.99,3450.01
2017-08-08 04-AM,3450.01,3478.8,3433,3464.66
2017-08-08 05-AM,3464.66,3467.37,3413,3436.31
2017-08-08 06-AM,3436.31,3453.35,3414.11,3441.02
2017-08-08 07-AM,3441.02,3450,3431.31,3450
2017-08-08 08-AM,3450,3489,3450,3483.24
2017-08-08 09-AM,3483.24,3483.24,3420.87,3443.35
2017-08-08 10-AM,3443.35,3450,3413.46,3413.46
2017-08-08 11-AM,3413.46,3448.19,3408.33,3443.68
